ticket,item,id_producto,producto,fecha_venta,cantidad,id_tamaño,tamaño,precio_unitario,costo_unitario,tipo_calzado,id_local,local,tipo_local,id_ciudad,ciudad,total_venta,total_costo,año,mes
13424,1,C002,CONFORT MILAN,05/02/2020,1,20M,20 Y MEDIO,1844,420,CABALLERO,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1844,420,2020,02-feb
14089,1,C002,CONFORT MILAN,10/02/2020,1,25N,25 NORMAL,1844,420,CABALLERO,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1844,420,2020,02-feb
14120,1,C002,CONFORT MILAN,11/02/2020,1,28M,28 Y MEDIO,1844,420,CABALLERO,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1844,420,2020,02-feb
14317,1,C002,CONFORT MILAN,14/02/2020,1,24M,24 Y MEDIO,1844,420,CABALLERO,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1844,420,2020,02-feb
14873,1,C002,CONFORT MILAN,18/02/2020,1,26N,26 NORMAL,1844,420,CABALLERO,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1844,420,2020,02-feb
15477,1,C002,CONFORT MILAN,24/02/2020,1,22M,22 Y MEDIO,1844,420,CABALLERO,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2020,02-feb
17332,1,C002,CONFORT MILAN,09/03/2020,1,24M,24 Y MEDIO,1844,420,CABALLERO,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2020,03-mar
17500,1,C002,CONFORT MILAN,10/03/2020,1,26M,26 Y MEDIO,1844,420,CABALLERO,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2020,03-mar
18413,1,C002,CONFORT MILAN,17/03/2020,1,25M,25 Y MEDIO,1844,420,CABALLERO,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1844,420,2020,03-mar
20048,3,C002,CONFORT MILAN,02/04/2020,1,23M,23 Y MEDIO,1844,420,CABALLERO,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2020,04-abr
20542,1,C002,CONFORT MILAN,06/04/2020,1,30M,30 Y MEDIO,1844,420,CABALLERO,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1844,420,2020,04-abr
20575,1,C002,CONFORT MILAN,07/04/2020,1,30N,30 NORMAL,1844,420,CABALLERO,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1844,420,2020,04-abr
20751,1,C002,CONFORT MILAN,09/04/2020,1,20N,20 NORMAL,1844,420,CABALLERO,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1844,420,2020,04-abr
21050,1,C002,CONFORT MILAN,12/04/2020,1,28M,28 Y MEDIO,1844,420,CABALLERO,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1844,420,2020,04-abr
22240,1,C002,CONFORT MILAN,24/04/2020,1,24M,24 Y MEDIO,1844,420,CABALLERO,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1844,420,2020,04-abr
22465,1,C002,CONFORT MILAN,27/04/2020,1,18N,18 NORMAL,1844,420,CABALLERO,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2020,04-abr
22841,1,C002,CONFORT MILAN,02/05/2020,1,25N,25 NORMAL,1844,420,CABALLERO,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1844,420,2020,05-may
24759,1,C002,CONFORT MILAN,21/05/2020,1,23M,23 Y MEDIO,1844,420,CABALLERO,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2020,05-may
25298,1,C002,CONFORT MILAN,27/05/2020,1,21M,21 Y MEDIO,1844,420,CABALLERO,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2020,05-may
26002,1,C002,CONFORT MILAN,01/06/2020,1,29N,29 NORMAL,1844,420,CABALLERO,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1844,420,2020,06-jun
27088,1,C002,CONFORT MILAN,10/06/2020,1,30M,30 Y MEDIO,1844,420,CABALLERO,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1844,420,2020,06-jun
27300,1,C002,CONFORT MILAN,12/06/2020,1,20N,20 NORMAL,1844,420,CABALLERO,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1844,420,2020,06-jun
27371,1,C002,CONFORT MILAN,13/06/2020,1,23N,23 NORMAL,1844,420,CABALLERO,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1844,420,2020,06-jun
28181,1,C002,CONFORT MILAN,21/06/2020,1,21M,21 Y MEDIO,1844,420,CABALLERO,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2020,06-jun
30273,1,C002,CONFORT MILAN,12/07/2020,1,19M,19 Y MEDIO,1844,420,CABALLERO,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2020,07-jul
31465,1,C002,CONFORT MILAN,25/07/2020,1,28M,28 Y MEDIO,1844,420,CABALLERO,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2020,07-jul
31468,1,C002,CONFORT MILAN,25/07/2020,1,29N,29 NORMAL,1844,420,CABALLERO,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1844,420,2020,07-jul
31578,1,C002,CONFORT MILAN,27/07/2020,1,20N,20 NORMAL,1844,420,CABALLERO,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1844,420,2020,07-jul
32079,1,C002,CONFORT MILAN,01/08/2020,1,18M,18 Y MEDIO,1844,420,CABALLERO,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2020,08-ago
32313,2,C002,CONFORT MILAN,03/08/2020,1,30N,30 NORMAL,1844,420,CABALLERO,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2020,08-ago
32412,1,C002,CONFORT MILAN,04/08/2020,1,18N,18 NORMAL,1844,420,CABALLERO,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1844,420,2020,08-ago
32603,1,C002,CONFORT MILAN,06/08/2020,1,22N,22 NORMAL,1844,420,CABALLERO,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1844,420,2020,08-ago
32656,1,C002,CONFORT MILAN,07/08/2020,1,22M,22 Y MEDIO,1844,420,CABALLERO,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1844,420,2020,08-ago
32747,1,C002,CONFORT MILAN,08/08/2020,1,22N,22 NORMAL,1844,420,CABALLERO,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2020,08-ago
32876,1,C002,CONFORT MILAN,09/08/2020,1,21N,21 NORMAL,1844,420,CABALLERO,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2020,08-ago
33088,1,C002,CONFORT MILAN,10/08/2020,1,28M,28 Y MEDIO,1844,420,CABALLERO,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1844,420,2020,08-ago
33389,1,C002,CONFORT MILAN,11/08/2020,1,30N,30 NORMAL,1844,420,CABALLERO,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1844,420,2020,08-ago
33452,1,C002,CONFORT MILAN,11/08/2020,1,26M,26 Y MEDIO,1844,420,CABALLERO,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1844,420,2020,08-ago
33832,1,C002,CONFORT MILAN,14/08/2020,1,23M,23 Y MEDIO,1844,420,CABALLERO,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1844,420,2020,08-ago
34979,1,C002,CONFORT MILAN,23/08/2020,1,22N,22 NORMAL,1844,420,CABALLERO,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1844,420,2020,08-ago
36003,1,C002,CONFORT MILAN,31/08/2020,1,28M,28 Y MEDIO,1844,420,CABALLERO,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1844,420,2020,08-ago
36039,1,C002,CONFORT MILAN,01/09/2020,1,24M,24 Y MEDIO,1844,420,CABALLERO,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2020,09-sep
36139,1,C002,CONFORT MILAN,01/09/2020,1,29N,29 NORMAL,1844,420,CABALLERO,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1844,420,2020,09-sep
36486,1,C002,CONFORT MILAN,05/09/2020,1,30N,30 NORMAL,1844,420,CABALLERO,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1844,420,2020,09-sep
36637,1,C002,CONFORT MILAN,07/09/2020,1,20N,20 NORMAL,1844,420,CABALLERO,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1844,420,2020,09-sep
36912,1,C002,CONFORT MILAN,09/09/2020,1,22N,22 NORMAL,1844,420,CABALLERO,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2020,09-sep
37065,1,C002,CONFORT MILAN,10/09/2020,1,24M,24 Y MEDIO,1844,420,CABALLERO,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2020,09-sep
37230,1,C002,CONFORT MILAN,12/09/2020,1,24N,24 NORMAL,1844,420,CABALLERO,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2020,09-sep
37791,1,C002,CONFORT MILAN,15/09/2020,1,28N,28 NORMAL,1844,420,CABALLERO,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1844,420,2020,09-sep
38403,1,C002,CONFORT MILAN,19/09/2020,1,25N,25 NORMAL,1844,420,CABALLERO,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1844,420,2020,09-sep
38442,1,C002,CONFORT MILAN,20/09/2020,1,26M,26 Y MEDIO,1844,420,CABALLERO,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2020,09-sep
38616,1,C002,CONFORT MILAN,21/09/2020,1,29M,29 Y MEDIO,1844,420,CABALLERO,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2020,09-sep
38774,1,C002,CONFORT MILAN,23/09/2020,1,25M,25 Y MEDIO,1844,420,CABALLERO,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1844,420,2020,09-sep
38946,1,C002,CONFORT MILAN,24/09/2020,1,24M,24 Y MEDIO,1844,420,CABALLERO,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2020,09-sep
39610,1,C002,CONFORT MILAN,01/10/2020,1,29M,29 Y MEDIO,1844,420,CABALLERO,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1844,420,2020,10-oct
39820,1,C002,CONFORT MILAN,03/10/2020,1,25M,25 Y MEDIO,1844,420,CABALLERO,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1844,420,2020,10-oct
39898,1,C002,CONFORT MILAN,03/10/2020,1,29M,29 Y MEDIO,1844,420,CABALLERO,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2020,10-oct
39923,1,C002,CONFORT MILAN,04/10/2020,1,30M,30 Y MEDIO,1844,420,CABALLERO,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1844,420,2020,10-oct
41011,1,C002,CONFORT MILAN,14/10/2020,1,26N,26 NORMAL,1844,420,CABALLERO,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1844,420,2020,10-oct
41528,2,C002,CONFORT MILAN,20/10/2020,1,19M,19 Y MEDIO,1844,420,CABALLERO,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1844,420,2020,10-oct
43039,1,C002,CONFORT MILAN,04/11/2020,1,27N,27 NORMAL,1844,420,CABALLERO,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2020,11-nov
43169,1,C002,CONFORT MILAN,05/11/2020,1,30M,30 Y MEDIO,1844,420,CABALLERO,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2020,11-nov
43455,1,C002,CONFORT MILAN,08/11/2020,1,20N,20 NORMAL,1844,420,CABALLERO,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1844,420,2020,11-nov
43600,1,C002,CONFORT MILAN,10/11/2020,1,27M,27 Y MEDIO,1844,420,CABALLERO,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2020,11-nov
44131,1,C002,CONFORT MILAN,15/11/2020,1,23M,23 Y MEDIO,1844,420,CABALLERO,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1844,420,2020,11-nov
44399,1,C002,CONFORT MILAN,16/11/2020,1,30N,30 NORMAL,1844,420,CABALLERO,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1844,420,2020,11-nov
45524,1,C002,CONFORT MILAN,27/11/2020,1,28N,28 NORMAL,1844,420,CABALLERO,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1844,420,2020,11-nov
45537,2,C002,CONFORT MILAN,27/11/2020,1,30M,30 Y MEDIO,1844,420,CABALLERO,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2020,11-nov
45695,1,C002,CONFORT MILAN,29/11/2020,1,28M,28 Y MEDIO,1844,420,CABALLERO,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2020,11-nov
46737,1,C002,CONFORT MILAN,06/12/2020,1,24N,24 NORMAL,1844,420,CABALLERO,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2020,12-dic
47381,1,C002,CONFORT MILAN,11/12/2020,1,24N,24 NORMAL,1844,420,CABALLERO,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2020,12-dic
47853,1,C002,CONFORT MILAN,14/12/2020,1,21M,21 Y MEDIO,1844,420,CABALLERO,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2020,12-dic
48089,1,C002,CONFORT MILAN,15/12/2020,1,26M,26 Y MEDIO,1844,420,CABALLERO,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1844,420,2020,12-dic
48485,1,C002,CONFORT MILAN,18/12/2020,1,30N,30 NORMAL,1844,420,CABALLERO,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2020,12-dic
50354,1,C002,CONFORT MILAN,04/01/2021,1,18M,18 Y MEDIO,1844,420,CABALLERO,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2021,01-ene
50451,1,C002,CONFORT MILAN,04/01/2021,1,28N,28 NORMAL,1844,420,CABALLERO,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2021,01-ene
51339,1,C002,CONFORT MILAN,13/01/2021,1,23M,23 Y MEDIO,1844,420,CABALLERO,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2021,01-ene
52574,1,C002,CONFORT MILAN,24/01/2021,1,27N,27 NORMAL,1844,420,CABALLERO,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2021,01-ene
52842,1,C002,CONFORT MILAN,26/01/2021,1,21M,21 Y MEDIO,1844,420,CABALLERO,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1844,420,2021,01-ene
52894,1,C002,CONFORT MILAN,26/01/2021,1,24N,24 NORMAL,1844,420,CABALLERO,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2021,01-ene
53080,1,C002,CONFORT MILAN,28/01/2021,1,26N,26 NORMAL,1844,420,CABALLERO,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2021,01-ene
54469,1,C002,CONFORT MILAN,06/02/2021,1,29N,29 NORMAL,1844,420,CABALLERO,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1844,420,2021,02-feb
54546,1,C002,CONFORT MILAN,07/02/2021,1,30N,30 NORMAL,1844,420,CABALLERO,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1844,420,2021,02-feb
54643,1,C002,CONFORT MILAN,08/02/2021,1,29M,29 Y MEDIO,1844,420,CABALLERO,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1844,420,2021,02-feb
55533,1,C002,CONFORT MILAN,16/02/2021,1,28M,28 Y MEDIO,1844,420,CABALLERO,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1844,420,2021,02-feb
55654,1,C002,CONFORT MILAN,17/02/2021,1,27M,27 Y MEDIO,1844,420,CABALLERO,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1844,420,2021,02-feb
56551,1,C002,CONFORT MILAN,23/02/2021,1,26M,26 Y MEDIO,1844,420,CABALLERO,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1844,420,2021,02-feb
57348,1,C002,CONFORT MILAN,02/03/2021,1,21M,21 Y MEDIO,1844,420,CABALLERO,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1844,420,2021,03-mar
57681,1,C002,CONFORT MILAN,03/03/2021,1,22N,22 NORMAL,1844,420,CABALLERO,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2021,03-mar
58082,1,C002,CONFORT MILAN,08/03/2021,1,22N,22 NORMAL,1844,420,CABALLERO,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2021,03-mar
58527,1,C002,CONFORT MILAN,11/03/2021,1,28M,28 Y MEDIO,1844,420,CABALLERO,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2021,03-mar
58534,1,C002,CONFORT MILAN,11/03/2021,1,27N,27 NORMAL,1844,420,CABALLERO,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2021,03-mar
58874,1,C002,CONFORT MILAN,14/03/2021,1,25M,25 Y MEDIO,1844,420,CABALLERO,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1844,420,2021,03-mar
59012,1,C002,CONFORT MILAN,15/03/2021,1,30N,30 NORMAL,1844,420,CABALLERO,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1844,420,2021,03-mar
59197,1,C002,CONFORT MILAN,17/03/2021,1,24N,24 NORMAL,1844,420,CABALLERO,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1844,420,2021,03-mar
59437,1,C002,CONFORT MILAN,19/03/2021,1,26M,26 Y MEDIO,1844,420,CABALLERO,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1844,420,2021,03-mar
59578,1,C002,CONFORT MILAN,20/03/2021,1,21N,21 NORMAL,1844,420,CABALLERO,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1844,420,2021,03-mar
60029,1,C002,CONFORT MILAN,26/03/2021,1,22M,22 Y MEDIO,1844,420,CABALLERO,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1844,420,2021,03-mar
60408,1,C002,CONFORT MILAN,29/03/2021,1,19N,19 NORMAL,1844,420,CABALLERO,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1844,420,2021,03-mar
60851,1,C002,CONFORT MILAN,01/04/2021,1,24N,24 NORMAL,1844,420,CABALLERO,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1844,420,2021,04-abr
60935,1,C002,CONFORT MILAN,02/04/2021,1,20N,20 NORMAL,1844,420,CABALLERO,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2021,04-abr
61401,1,C002,CONFORT MILAN,06/04/2021,1,27N,27 NORMAL,1844,420,CABALLERO,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2021,04-abr
61679,1,C002,CONFORT MILAN,09/04/2021,1,25M,25 Y MEDIO,1844,420,CABALLERO,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1844,420,2021,04-abr
61823,1,C002,CONFORT MILAN,10/04/2021,1,28M,28 Y MEDIO,1844,420,CABALLERO,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1844,420,2021,04-abr
62217,1,C002,CONFORT MILAN,14/04/2021,1,23N,23 NORMAL,1844,420,CABALLERO,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1844,420,2021,04-abr
62316,1,C002,CONFORT MILAN,15/04/2021,1,20N,20 NORMAL,1844,420,CABALLERO,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2021,04-abr
62416,1,C002,CONFORT MILAN,15/04/2021,1,30N,30 NORMAL,1844,420,CABALLERO,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2021,04-abr
62659,1,C002,CONFORT MILAN,17/04/2021,1,27M,27 Y MEDIO,1844,420,CABALLERO,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1844,420,2021,04-abr
62671,1,C002,CONFORT MILAN,17/04/2021,1,21M,21 Y MEDIO,1844,420,CABALLERO,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2021,04-abr
63606,1,C002,CONFORT MILAN,23/04/2021,1,27M,27 Y MEDIO,1844,420,CABALLERO,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1844,420,2021,04-abr
63639,1,C002,CONFORT MILAN,23/04/2021,1,24N,24 NORMAL,1844,420,CABALLERO,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2021,04-abr
64314,1,C002,CONFORT MILAN,30/04/2021,1,21M,21 Y MEDIO,1844,420,CABALLERO,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1844,420,2021,04-abr
65194,1,C002,CONFORT MILAN,07/05/2021,1,23N,23 NORMAL,1844,420,CABALLERO,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2021,05-may
65512,1,C002,CONFORT MILAN,11/05/2021,1,26N,26 NORMAL,1844,420,CABALLERO,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1844,420,2021,05-may
65729,1,C002,CONFORT MILAN,13/05/2021,1,22N,22 NORMAL,1844,420,CABALLERO,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2021,05-may
66551,1,C002,CONFORT MILAN,21/05/2021,1,20N,20 NORMAL,1844,420,CABALLERO,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2021,05-may
66633,1,C002,CONFORT MILAN,22/05/2021,1,28M,28 Y MEDIO,1844,420,CABALLERO,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1844,420,2021,05-may
68903,1,C002,CONFORT MILAN,08/06/2021,1,25N,25 NORMAL,1844,420,CABALLERO,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1844,420,2021,06-jun
68969,1,C002,CONFORT MILAN,09/06/2021,1,27M,27 Y MEDIO,1844,420,CABALLERO,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2021,06-jun
69644,1,C002,CONFORT MILAN,15/06/2021,1,19N,19 NORMAL,1844,420,CABALLERO,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2021,06-jun
69787,2,C002,CONFORT MILAN,17/06/2021,1,22M,22 Y MEDIO,1844,420,CABALLERO,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1844,420,2021,06-jun
70644,2,C002,CONFORT MILAN,25/06/2021,1,22M,22 Y MEDIO,1844,420,CABALLERO,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2021,06-jun
70755,1,C002,CONFORT MILAN,26/06/2021,1,30M,30 Y MEDIO,1844,420,CABALLERO,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2021,06-jun
71238,1,C002,CONFORT MILAN,01/07/2021,1,18N,18 NORMAL,1844,420,CABALLERO,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1844,420,2021,07-jul
71431,1,C002,CONFORT MILAN,02/07/2021,3,26N,26 NORMAL,1844,420,CABALLERO,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,5532,1260,2021,07-jul
71603,1,C002,CONFORT MILAN,04/07/2021,1,30N,30 NORMAL,1844,420,CABALLERO,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1844,420,2021,07-jul
72106,1,C002,CONFORT MILAN,08/07/2021,1,29N,29 NORMAL,1844,420,CABALLERO,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1844,420,2021,07-jul
72719,1,C002,CONFORT MILAN,13/07/2021,1,23N,23 NORMAL,1844,420,CABALLERO,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1844,420,2021,07-jul
72775,1,C002,CONFORT MILAN,13/07/2021,1,26N,26 NORMAL,1844,420,CABALLERO,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1844,420,2021,07-jul
75801,1,C002,CONFORT MILAN,05/08/2021,1,26N,26 NORMAL,1844,420,CABALLERO,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1844,420,2021,08-ago
75832,1,C002,CONFORT MILAN,06/08/2021,1,22N,22 NORMAL,1844,420,CABALLERO,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1844,420,2021,08-ago
76307,1,C002,CONFORT MILAN,09/08/2021,1,29N,29 NORMAL,1844,420,CABALLERO,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1844,420,2021,08-ago
77229,1,C002,CONFORT MILAN,16/08/2021,1,18N,18 NORMAL,1844,420,CABALLERO,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1844,420,2021,08-ago
77551,1,C002,CONFORT MILAN,19/08/2021,1,20N,20 NORMAL,1844,420,CABALLERO,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1844,420,2021,08-ago
77965,1,C002,CONFORT MILAN,22/08/2021,1,19N,19 NORMAL,1844,420,CABALLERO,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2021,08-ago
78190,1,C002,CONFORT MILAN,24/08/2021,1,26N,26 NORMAL,1844,420,CABALLERO,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1844,420,2021,08-ago
78602,1,C002,CONFORT MILAN,28/08/2021,1,24M,24 Y MEDIO,1844,420,CABALLERO,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2021,08-ago
79182,1,C002,CONFORT MILAN,01/09/2021,1,27M,27 Y MEDIO,1844,420,CABALLERO,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1844,420,2021,09-sep
79220,1,C002,CONFORT MILAN,01/09/2021,1,29N,29 NORMAL,1844,420,CABALLERO,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2021,09-sep
79392,1,C002,CONFORT MILAN,02/09/2021,1,26M,26 Y MEDIO,1844,420,CABALLERO,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1844,420,2021,09-sep
